iso_code,country,date,ox_economic_support_index
IDN,Indonesia,2020-01-23,0.0
IDN,Indonesia,2020-01-24,0.0
IDN,Indonesia,2020-01-25,0.0
IDN,Indonesia,2020-01-26,0.0
IDN,Indonesia,2020-01-27,0.0
IDN,Indonesia,2020-01-28,0.0
IDN,Indonesia,2020-01-29,0.0
IDN,Indonesia,2020-01-30,0.0
IDN,Indonesia,2020-01-31,0.0
IDN,Indonesia,2020-02-01,0.0
IDN,Indonesia,2020-02-02,0.0
IDN,Indonesia,2020-02-03,0.0
IDN,Indonesia,2020-02-04,0.0
IDN,Indonesia,2020-02-05,0.0
IDN,Indonesia,2020-02-06,0.0
IDN,Indonesia,2020-02-07,0.0
IDN,Indonesia,2020-02-08,0.0
IDN,Indonesia,2020-02-09,0.0
IDN,Indonesia,2020-02-10,0.0
IDN,Indonesia,2020-02-11,0.0
IDN,Indonesia,2020-02-12,0.0
IDN,Indonesia,2020-02-13,0.0
IDN,Indonesia,2020-02-14,0.0
IDN,Indonesia,2020-02-15,0.0
IDN,Indonesia,2020-02-16,0.0
IDN,Indonesia,2020-02-17,0.0
IDN,Indonesia,2020-02-18,0.0
IDN,Indonesia,2020-02-19,0.0
IDN,Indonesia,2020-02-20,0.0
IDN,Indonesia,2020-02-21,0.0
IDN,Indonesia,2020-02-22,0.0
IDN,Indonesia,2020-02-23,0.0
IDN,Indonesia,2020-02-24,0.0
IDN,Indonesia,2020-02-25,0.0
IDN,Indonesia,2020-02-26,0.0
IDN,Indonesia,2020-02-27,0.0
IDN,Indonesia,2020-02-28,0.0
IDN,Indonesia,2020-02-29,0.0
IDN,Indonesia,2020-03-01,0.0
IDN,Indonesia,2020-03-02,0.0
IDN,Indonesia,2020-03-03,0.0
IDN,Indonesia,2020-03-04,0.0
IDN,Indonesia,2020-03-05,0.0
IDN,Indonesia,2020-03-06,0.0
IDN,Indonesia,2020-03-07,0.0
IDN,Indonesia,2020-03-08,0.0
IDN,Indonesia,2020-03-09,0.0
IDN,Indonesia,2020-03-10,0.0
IDN,Indonesia,2020-03-11,0.0
IDN,Indonesia,2020-03-12,0.0
IDN,Indonesia,2020-03-13,0.0
IDN,Indonesia,2020-03-14,0.0
IDN,Indonesia,2020-03-15,0.0
IDN,Indonesia,2020-03-16,0.0
IDN,Indonesia,2020-03-17,0.0
IDN,Indonesia,2020-03-18,0.0
IDN,Indonesia,2020-03-19,0.0
IDN,Indonesia,2020-03-20,0.0
IDN,Indonesia,2020-03-21,0.0
IDN,Indonesia,2020-03-22,0.0
IDN,Indonesia,2020-03-23,0.0
IDN,Indonesia,2020-03-24,0.0
IDN,Indonesia,2020-03-25,0.0
IDN,Indonesia,2020-03-26,0.0
IDN,Indonesia,2020-03-27,0.0
IDN,Indonesia,2020-03-28,0.0
IDN,Indonesia,2020-03-29,0.0
IDN,Indonesia,2020-03-30,0.0
IDN,Indonesia,2020-03-31,0.0
IDN,Indonesia,2020-04-01,25.0
IDN,Indonesia,2020-04-02,25.0
IDN,Indonesia,2020-04-03,25.0
IDN,Indonesia,2020-04-04,25.0
IDN,Indonesia,2020-04-05,25.0
IDN,Indonesia,2020-04-06,25.0
IDN,Indonesia,2020-04-07,25.0
IDN,Indonesia,2020-04-08,25.0
IDN,Indonesia,2020-04-09,25.0
IDN,Indonesia,2020-04-10,25.0
IDN,Indonesia,2020-04-11,25.0
IDN,Indonesia,2020-04-12,25.0
IDN,Indonesia,2020-04-13,25.0
IDN,Indonesia,2020-04-14,25.0
IDN,Indonesia,2020-04-15,25.0
IDN,Indonesia,2020-04-16,25.0
IDN,Indonesia,2020-04-17,25.0
IDN,Indonesia,2020-04-18,25.0
IDN,Indonesia,2020-04-19,25.0
IDN,Indonesia,2020-04-20,25.0
IDN,Indonesia,2020-04-21,25.0
IDN,Indonesia,2020-04-22,25.0
IDN,Indonesia,2020-04-23,25.0
IDN,Indonesia,2020-04-24,25.0
IDN,Indonesia,2020-04-25,25.0
IDN,Indonesia,2020-04-26,25.0
IDN,Indonesia,2020-04-27,25.0
IDN,Indonesia,2020-04-28,25.0
IDN,Indonesia,2020-04-29,25.0
IDN,Indonesia,2020-04-30,25.0
IDN,Indonesia,2020-05-01,25.0
IDN,Indonesia,2020-05-02,25.0
IDN,Indonesia,2020-05-03,25.0
IDN,Indonesia,2020-05-04,25.0
IDN,Indonesia,2020-05-05,25.0
IDN,Indonesia,2020-05-06,25.0
IDN,Indonesia,2020-05-07,25.0
IDN,Indonesia,2020-05-08,25.0
IDN,Indonesia,2020-05-09,25.0
IDN,Indonesia,2020-05-10,25.0
IDN,Indonesia,2020-05-11,25.0
IDN,Indonesia,2020-05-12,25.0
IDN,Indonesia,2020-05-13,25.0
IDN,Indonesia,2020-05-14,25.0
IDN,Indonesia,2020-05-15,25.0
IDN,Indonesia,2020-05-16,25.0
IDN,Indonesia,2020-05-17,25.0
IDN,Indonesia,2020-05-18,25.0
IDN,Indonesia,2020-05-19,25.0
IDN,Indonesia,2020-05-20,25.0
IDN,Indonesia,2020-05-21,25.0
IDN,Indonesia,2020-05-22,25.0
IDN,Indonesia,2020-05-23,25.0
IDN,Indonesia,2020-05-24,25.0
IDN,Indonesia,2020-05-25,25.0
IDN,Indonesia,2020-05-26,25.0
IDN,Indonesia,2020-05-27,25.0
IDN,Indonesia,2020-05-28,25.0
IDN,Indonesia,2020-05-29,25.0
IDN,Indonesia,2020-05-30,25.0
IDN,Indonesia,2020-05-31,25.0
IDN,Indonesia,2020-06-01,25.0
IDN,Indonesia,2020-06-02,25.0
IDN,Indonesia,2020-06-03,25.0
IDN,Indonesia,2020-06-04,25.0
IDN,Indonesia,2020-06-05,25.0
IDN,Indonesia,2020-06-06,25.0
IDN,Indonesia,2020-06-07,25.0
IDN,Indonesia,2020-06-08,25.0
IDN,Indonesia,2020-06-09,25.0
IDN,Indonesia,2020-06-10,25.0
IDN,Indonesia,2020-06-11,25.0
IDN,Indonesia,2020-06-12,25.0
IDN,Indonesia,2020-06-13,25.0
IDN,Indonesia,2020-06-14,25.0
IDN,Indonesia,2020-06-15,25.0
IDN,Indonesia,2020-06-16,25.0
IDN,Indonesia,2020-06-17,25.0
IDN,Indonesia,2020-06-18,25.0
IDN,Indonesia,2020-06-19,25.0
IDN,Indonesia,2020-06-20,25.0
IDN,Indonesia,2020-06-21,25.0
IDN,Indonesia,2020-06-22,25.0
IDN,Indonesia,2020-06-23,25.0
IDN,Indonesia,2020-06-24,25.0
IDN,Indonesia,2020-06-25,25.0
IDN,Indonesia,2020-06-26,25.0
IDN,Indonesia,2020-06-27,25.0
IDN,Indonesia,2020-06-28,25.0
IDN,Indonesia,2020-06-29,25.0
IDN,Indonesia,2020-06-30,25.0
IDN,Indonesia,2020-07-01,25.0
IDN,Indonesia,2020-07-02,25.0
IDN,Indonesia,2020-07-03,25.0
IDN,Indonesia,2020-07-04,25.0
IDN,Indonesia,2020-07-05,25.0
IDN,Indonesia,2020-07-06,25.0
IDN,Indonesia,2020-07-07,25.0
IDN,Indonesia,2020-07-08,25.0
IDN,Indonesia,2020-07-09,25.0
IDN,Indonesia,2020-07-10,25.0
IDN,Indonesia,2020-07-11,25.0
IDN,Indonesia,2020-07-12,25.0
IDN,Indonesia,2020-07-13,25.0
IDN,Indonesia,2020-07-14,25.0
IDN,Indonesia,2020-07-15,25.0
IDN,Indonesia,2020-07-16,25.0
IDN,Indonesia,2020-07-17,25.0
IDN,Indonesia,2020-07-18,25.0
IDN,Indonesia,2020-07-19,25.0
IDN,Indonesia,2020-07-20,25.0
IDN,Indonesia,2020-07-21,25.0
IDN,Indonesia,2020-07-22,25.0
IDN,Indonesia,2020-07-23,25.0
IDN,Indonesia,2020-07-24,25.0
IDN,Indonesia,2020-07-25,25.0
IDN,Indonesia,2020-07-26,25.0
IDN,Indonesia,2020-07-27,25.0
IDN,Indonesia,2020-07-28,25.0
IDN,Indonesia,2020-07-29,25.0
IDN,Indonesia,2020-07-30,25.0
IDN,Indonesia,2020-07-31,25.0
IDN,Indonesia,2020-08-01,25.0
IDN,Indonesia,2020-08-02,25.0
IDN,Indonesia,2020-08-03,25.0
IDN,Indonesia,2020-08-04,25.0
IDN,Indonesia,2020-08-05,25.0
IDN,Indonesia,2020-08-06,25.0
IDN,Indonesia,2020-08-07,25.0
IDN,Indonesia,2020-08-08,25.0
IDN,Indonesia,2020-08-09,25.0
IDN,Indonesia,2020-08-10,25.0
IDN,Indonesia,2020-08-11,25.0
IDN,Indonesia,2020-08-12,25.0
IDN,Indonesia,2020-08-13,25.0
IDN,Indonesia,2020-08-14,25.0
IDN,Indonesia,2020-08-15,25.0
IDN,Indonesia,2020-08-16,25.0
IDN,Indonesia,2020-08-17,25.0
IDN,Indonesia,2020-08-18,25.0
IDN,Indonesia,2020-08-19,25.0
IDN,Indonesia,2020-08-20,25.0
IDN,Indonesia,2020-08-21,25.0
IDN,Indonesia,2020-08-22,25.0
IDN,Indonesia,2020-08-23,25.0
IDN,Indonesia,2020-08-24,25.0
IDN,Indonesia,2020-08-25,25.0
IDN,Indonesia,2020-08-26,25.0
IDN,Indonesia,2020-08-27,25.0
IDN,Indonesia,2020-08-28,25.0
IDN,Indonesia,2020-08-29,25.0
IDN,Indonesia,2020-08-30,25.0
IDN,Indonesia,2020-08-31,25.0
IDN,Indonesia,2020-09-01,25.0
IDN,Indonesia,2020-09-02,25.0
IDN,Indonesia,2020-09-03,25.0
IDN,Indonesia,2020-09-04,37.5
IDN,Indonesia,2020-09-05,37.5
IDN,Indonesia,2020-09-06,37.5
IDN,Indonesia,2020-09-07,37.5
IDN,Indonesia,2020-09-08,37.5
IDN,Indonesia,2020-09-09,37.5
IDN,Indonesia,2020-09-10,37.5
IDN,Indonesia,2020-09-11,37.5
IDN,Indonesia,2020-09-12,37.5
IDN,Indonesia,2020-09-13,37.5
IDN,Indonesia,2020-09-14,37.5
IDN,Indonesia,2020-09-15,37.5
IDN,Indonesia,2020-09-16,37.5
IDN,Indonesia,2020-09-17,37.5
IDN,Indonesia,2020-09-18,37.5
IDN,Indonesia,2020-09-19,37.5
IDN,Indonesia,2020-09-20,37.5
IDN,Indonesia,2020-09-21,37.5
IDN,Indonesia,2020-09-22,37.5
IDN,Indonesia,2020-09-23,37.5
IDN,Indonesia,2020-09-24,37.5
IDN,Indonesia,2020-09-25,37.5
IDN,Indonesia,2020-09-26,37.5
IDN,Indonesia,2020-09-27,37.5
IDN,Indonesia,2020-09-28,37.5
IDN,Indonesia,2020-09-29,37.5
IDN,Indonesia,2020-09-30,37.5
IDN,Indonesia,2020-10-01,37.5
IDN,Indonesia,2020-10-02,37.5
IDN,Indonesia,2020-10-03,37.5
IDN,Indonesia,2020-10-04,37.5
IDN,Indonesia,2020-10-05,37.5
IDN,Indonesia,2020-10-06,37.5
IDN,Indonesia,2020-10-07,37.5
IDN,Indonesia,2020-10-08,37.5
IDN,Indonesia,2020-10-09,37.5
IND,India,2020-01-01,0.0
IND,India,2020-01-02,0.0
IND,India,2020-01-03,0.0
IND,India,2020-01-04,0.0
IND,India,2020-01-05,0.0
IND,India,2020-01-06,0.0
IND,India,2020-01-07,0.0
IND,India,2020-01-08,0.0
IND,India,2020-01-09,0.0
IND,India,2020-01-10,0.0
IND,India,2020-01-11,0.0
IND,India,2020-01-12,0.0
IND,India,2020-01-13,0.0
IND,India,2020-01-14,0.0
IND,India,2020-01-15,0.0
IND,India,2020-01-16,0.0
IND,India,2020-01-17,0.0
IND,India,2020-01-18,0.0
IND,India,2020-01-19,0.0
IND,India,2020-01-20,0.0
IND,India,2020-01-21,0.0
IND,India,2020-01-22,0.0
IND,India,2020-01-23,0.0
IND,India,2020-01-24,0.0
IND,India,2020-01-25,0.0
IND,India,2020-01-26,0.0
IND,India,2020-01-27,0.0
IND,India,2020-01-28,0.0
IND,India,2020-01-29,0.0
IND,India,2020-01-30,0.0
IND,India,2020-01-31,0.0
IND,India,2020-02-01,0.0
IND,India,2020-02-02,0.0
IND,India,2020-02-03,0.0
IND,India,2020-02-04,0.0
IND,India,2020-02-05,0.0
IND,India,2020-02-06,0.0
IND,India,2020-02-07,0.0
IND,India,2020-02-08,0.0
IND,India,2020-02-09,0.0
IND,India,2020-02-10,0.0
IND,India,2020-02-11,0.0
IND,India,2020-02-12,0.0
IND,India,2020-02-13,0.0
IND,India,2020-02-14,0.0
IND,India,2020-02-15,0.0
IND,India,2020-02-16,0.0
IND,India,2020-02-17,0.0
IND,India,2020-02-18,0.0
IND,India,2020-02-19,0.0
IND,India,2020-02-20,0.0
IND,India,2020-02-21,0.0
IND,India,2020-02-22,0.0
IND,India,2020-02-23,0.0
IND,India,2020-02-24,0.0
IND,India,2020-02-25,0.0
IND,India,2020-02-26,0.0
IND,India,2020-02-27,0.0
IND,India,2020-02-28,0.0
IND,India,2020-02-29,0.0
IND,India,2020-03-01,50.0
IND,India,2020-03-02,50.0
IND,India,2020-03-03,50.0
IND,India,2020-03-04,50.0
IND,India,2020-03-05,50.0
IND,India,2020-03-06,50.0
IND,India,2020-03-07,50.0
IND,India,2020-03-08,50.0
IND,India,2020-03-09,50.0
IND,India,2020-03-10,50.0
IND,India,2020-03-11,50.0
IND,India,2020-03-12,50.0
IND,India,2020-03-13,50.0
IND,India,2020-03-14,50.0
IND,India,2020-03-15,50.0
IND,India,2020-03-16,50.0
IND,India,2020-03-17,50.0
IND,India,2020-03-18,50.0
IND,India,2020-03-19,50.0
IND,India,2020-03-20,75.0
IND,India,2020-03-21,75.0
IND,India,2020-03-22,75.0
IND,India,2020-03-23,75.0
IND,India,2020-03-24,75.0
IND,India,2020-03-25,75.0
IND,India,2020-03-26,75.0
IND,India,2020-03-27,75.0
IND,India,2020-03-28,75.0
IND,India,2020-03-29,75.0
IND,India,2020-03-30,75.0
IND,India,2020-03-31,75.0
IND,India,2020-04-01,75.0
IND,India,2020-04-02,75.0
IND,India,2020-04-03,75.0
IND,India,2020-04-04,75.0
IND,India,2020-04-05,75.0
IND,India,2020-04-06,75.0
IND,India,2020-04-07,75.0
IND,India,2020-04-08,75.0
IND,India,2020-04-09,75.0
IND,India,2020-04-10,75.0
IND,India,2020-04-11,75.0
IND,India,2020-04-12,75.0
IND,India,2020-04-13,75.0
IND,India,2020-04-14,75.0
IND,India,2020-04-15,75.0
IND,India,2020-04-16,75.0
IND,India,2020-04-17,75.0
IND,India,2020-04-18,75.0
IND,India,2020-04-19,75.0
IND,India,2020-04-20,75.0
IND,India,2020-04-21,75.0
IND,India,2020-04-22,75.0
IND,India,2020-04-23,75.0
IND,India,2020-04-24,75.0
IND,India,2020-04-25,75.0
IND,India,2020-04-26,75.0
IND,India,2020-04-27,75.0
IND,India,2020-04-28,75.0
IND,India,2020-04-29,75.0
IND,India,2020-04-30,75.0
IND,India,2020-05-01,75.0
IND,India,2020-05-02,75.0
IND,India,2020-05-03,75.0
IND,India,2020-05-04,75.0
IND,India,2020-05-05,75.0
IND,India,2020-05-06,75.0
IND,India,2020-05-07,75.0
IND,India,2020-05-08,75.0
IND,India,2020-05-09,75.0
IND,India,2020-05-10,75.0
IND,India,2020-05-11,75.0
IND,India,2020-05-12,75.0
IND,India,2020-05-13,75.0
IND,India,2020-05-14,75.0
IND,India,2020-05-15,75.0
IND,India,2020-05-16,75.0
IND,India,2020-05-17,75.0
IND,India,2020-05-18,75.0
IND,India,2020-05-19,75.0
IND,India,2020-05-20,75.0
IND,India,2020-05-21,75.0
IND,India,2020-05-22,75.0
IND,India,2020-05-23,75.0
IND,India,2020-05-24,75.0
IND,India,2020-05-25,75.0
IND,India,2020-05-26,75.0
IND,India,2020-05-27,75.0
IND,India,2020-05-28,75.0
IND,India,2020-05-29,75.0
IND,India,2020-05-30,75.0
IND,India,2020-05-31,75.0
IND,India,2020-06-01,75.0
IND,India,2020-06-02,75.0
IND,India,2020-06-03,75.0
IND,India,2020-06-04,75.0
IND,India,2020-06-05,75.0
IND,India,2020-06-06,75.0
IND,India,2020-06-07,75.0
IND,India,2020-06-08,75.0
IND,India,2020-06-09,75.0
IND,India,2020-06-10,75.0
IND,India,2020-06-11,75.0
IND,India,2020-06-12,75.0
IND,India,2020-06-13,75.0
IND,India,2020-06-14,75.0
IND,India,2020-06-15,75.0
IND,India,2020-06-16,75.0
IND,India,2020-06-17,75.0
IND,India,2020-06-18,75.0
IND,India,2020-06-19,75.0
IND,India,2020-06-20,75.0
IND,India,2020-06-21,75.0
IND,India,2020-06-22,75.0
IND,India,2020-06-23,75.0
IND,India,2020-06-24,75.0
IND,India,2020-06-25,75.0
IND,India,2020-06-26,75.0
IND,India,2020-06-27,75.0
IND,India,2020-06-28,75.0
IND,India,2020-06-29,75.0
IND,India,2020-06-30,75.0
IND,India,2020-07-01,75.0
IND,India,2020-07-02,75.0
IND,India,2020-07-03,75.0
IND,India,2020-07-04,75.0
IND,India,2020-07-05,75.0
IND,India,2020-07-06,75.0
IND,India,2020-07-07,75.0
IND,India,2020-07-08,75.0
IND,India,2020-07-09,75.0
IND,India,2020-07-10,75.0
IND,India,2020-07-11,75.0
IND,India,2020-07-12,75.0
IND,India,2020-07-13,75.0
IND,India,2020-07-14,75.0
IND,India,2020-07-15,75.0
IND,India,2020-07-16,75.0
IND,India,2020-07-17,75.0
IND,India,2020-07-18,75.0
IND,India,2020-07-19,75.0
IND,India,2020-07-20,75.0
IND,India,2020-07-21,75.0
IND,India,2020-07-22,75.0
IND,India,2020-07-23,75.0
IND,India,2020-07-24,75.0
IND,India,2020-07-25,75.0
IND,India,2020-07-26,75.0
IND,India,2020-07-27,75.0
IND,India,2020-07-28,75.0
IND,India,2020-07-29,75.0
IND,India,2020-07-30,75.0
IND,India,2020-07-31,75.0
IND,India,2020-08-01,75.0
IND,India,2020-08-02,75.0
IND,India,2020-08-03,75.0
IND,India,2020-08-04,75.0
IND,India,2020-08-05,75.0
IND,India,2020-08-06,75.0
IND,India,2020-08-07,75.0
IND,India,2020-08-08,75.0
IND,India,2020-08-09,75.0
IND,India,2020-08-10,75.0
IND,India,2020-08-11,75.0
IND,India,2020-08-12,75.0
IND,India,2020-08-13,75.0
IND,India,2020-08-14,75.0
IND,India,2020-08-15,75.0
IND,India,2020-08-16,75.0
IND,India,2020-08-17,75.0
IND,India,2020-08-18,75.0
IND,India,2020-08-19,75.0
IND,India,2020-08-20,75.0
IND,India,2020-08-21,75.0
IND,India,2020-08-22,75.0
IND,India,2020-08-23,75.0
IND,India,2020-08-24,75.0
IND,India,2020-08-25,75.0
IND,India,2020-08-26,50.0
IND,India,2020-08-27,50.0
IND,India,2020-08-28,50.0
IND,India,2020-08-29,50.0
IND,India,2020-08-30,50.0
IND,India,2020-08-31,50.0
IND,India,2020-09-01,50.0
IND,India,2020-09-02,50.0
IND,India,2020-09-03,50.0
IND,India,2020-09-04,50.0
IND,India,2020-09-05,50.0
IND,India,2020-09-06,50.0
IND,India,2020-09-07,50.0
IND,India,2020-09-08,50.0
IND,India,2020-09-09,50.0
IND,India,2020-09-10,50.0
IND,India,2020-09-11,50.0
IND,India,2020-09-12,50.0
IND,India,2020-09-13,50.0
IND,India,2020-09-14,50.0
IND,India,2020-09-15,50.0
IND,India,2020-09-16,50.0
IND,India,2020-09-17,50.0
IND,India,2020-09-18,50.0
IND,India,2020-09-19,50.0
IND,India,2020-09-20,50.0
IND,India,2020-09-21,50.0
IND,India,2020-09-22,50.0
IND,India,2020-09-23,50.0
IND,India,2020-09-24,50.0
IND,India,2020-09-25,50.0
IND,India,2020-09-26,50.0
IND,India,2020-09-27,50.0
IND,India,2020-09-28,50.0
IND,India,2020-09-29,50.0
IND,India,2020-09-30,50.0
IND,India,2020-10-01,50.0
IND,India,2020-10-02,50.0
IND,India,2020-10-03,50.0
IND,India,2020-10-04,50.0
IND,India,2020-10-05,50.0
IND,India,2020-10-06,50.0
IND,India,2020-10-07,50.0
IND,India,2020-10-08,50.0
IND,India,2020-10-09,50.0
IND,India,2020-10-10,50.0
IND,India,2020-10-11,50.0
IND,India,2020-10-12,50.0
IND,India,2020-10-13,50.0
IRL,Ireland,2020-01-01,0.0
IRL,Ireland,2020-01-02,0.0
IRL,Ireland,2020-01-03,0.0
IRL,Ireland,2020-01-04,0.0
IRL,Ireland,2020-01-05,0.0
IRL,Ireland,2020-01-06,0.0
IRL,Ireland,2020-01-07,0.0
IRL,Ireland,2020-01-08,0.0
IRL,Ireland,2020-01-09,0.0
IRL,Ireland,2020-01-10,0.0
IRL,Ireland,2020-01-11,0.0
IRL,Ireland,2020-01-12,0.0
IRL,Ireland,2020-01-13,0.0
IRL,Ireland,2020-01-14,0.0
IRL,Ireland,2020-01-15,0.0
IRL,Ireland,2020-01-16,0.0
IRL,Ireland,2020-01-17,0.0
IRL,Ireland,2020-01-18,0.0
IRL,Ireland,2020-01-19,0.0
IRL,Ireland,2020-01-20,0.0
IRL,Ireland,2020-01-21,0.0
IRL,Ireland,2020-01-22,0.0
IRL,Ireland,2020-01-23,0.0
IRL,Ireland,2020-01-24,0.0
IRL,Ireland,2020-01-25,0.0
IRL,Ireland,2020-01-26,0.0
IRL,Ireland,2020-01-27,0.0
IRL,Ireland,2020-01-28,0.0
IRL,Ireland,2020-01-29,0.0
IRL,Ireland,2020-01-30,0.0
IRL,Ireland,2020-01-31,0.0
IRL,Ireland,2020-02-01,0.0
IRL,Ireland,2020-02-02,0.0
IRL,Ireland,2020-02-03,0.0
IRL,Ireland,2020-02-04,0.0
IRL,Ireland,2020-02-05,0.0
IRL,Ireland,2020-02-06,0.0
IRL,Ireland,2020-02-07,0.0
IRL,Ireland,2020-02-08,0.0
IRL,Ireland,2020-02-09,0.0
IRL,Ireland,2020-02-10,0.0
IRL,Ireland,2020-02-11,0.0
IRL,Ireland,2020-02-12,0.0
IRL,Ireland,2020-02-13,0.0
IRL,Ireland,2020-02-14,0.0
IRL,Ireland,2020-02-15,0.0
IRL,Ireland,2020-02-16,0.0
IRL,Ireland,2020-02-17,0.0
IRL,Ireland,2020-02-18,0.0
IRL,Ireland,2020-02-19,0.0
IRL,Ireland,2020-02-20,0.0
IRL,Ireland,2020-02-21,0.0
IRL,Ireland,2020-02-22,0.0
IRL,Ireland,2020-02-23,0.0
IRL,Ireland,2020-02-24,0.0
IRL,Ireland,2020-02-25,0.0
IRL,Ireland,2020-02-26,0.0
IRL,Ireland,2020-02-27,0.0
IRL,Ireland,2020-02-28,0.0
IRL,Ireland,2020-02-29,0.0
IRL,Ireland,2020-03-01,0.0
IRL,Ireland,2020-03-02,0.0
IRL,Ireland,2020-03-03,0.0
IRL,Ireland,2020-03-04,0.0
IRL,Ireland,2020-03-05,0.0
IRL,Ireland,2020-03-06,0.0
IRL,Ireland,2020-03-07,0.0
IRL,Ireland,2020-03-08,0.0
IRL,Ireland,2020-03-09,0.0
IRL,Ireland,2020-03-10,0.0
IRL,Ireland,2020-03-11,0.0
IRL,Ireland,2020-03-12,0.0
IRL,Ireland,2020-03-13,0.0
IRL,Ireland,2020-03-14,0.0
IRL,Ireland,2020-03-15,25.0
IRL,Ireland,2020-03-16,25.0
IRL,Ireland,2020-03-17,25.0
IRL,Ireland,2020-03-18,25.0
IRL,Ireland,2020-03-19,25.0
IRL,Ireland,2020-03-20,25.0
IRL,Ireland,2020-03-21,25.0
IRL,Ireland,2020-03-22,25.0
IRL,Ireland,2020-03-23,25.0
IRL,Ireland,2020-03-24,100.0
IRL,Ireland,2020-03-25,100.0
IRL,Ireland,2020-03-26,100.0
IRL,Ireland,2020-03-27,100.0
IRL,Ireland,2020-03-28,100.0
IRL,Ireland,2020-03-29,100.0
IRL,Ireland,2020-03-30,100.0
IRL,Ireland,2020-03-31,100.0
IRL,Ireland,2020-04-01,100.0
IRL,Ireland,2020-04-02,100.0
IRL,Ireland,2020-04-03,100.0
IRL,Ireland,2020-04-04,100.0
IRL,Ireland,2020-04-05,100.0
IRL,Ireland,2020-04-06,100.0
IRL,Ireland,2020-04-07,100.0
IRL,Ireland,2020-04-08,100.0
IRL,Ireland,2020-04-09,100.0
IRL,Ireland,2020-04-10,100.0
IRL,Ireland,2020-04-11,100.0
IRL,Ireland,2020-04-12,100.0
IRL,Ireland,2020-04-13,100.0
IRL,Ireland,2020-04-14,100.0
IRL,Ireland,2020-04-15,100.0
IRL,Ireland,2020-04-16,100.0
IRL,Ireland,2020-04-17,100.0
IRL,Ireland,2020-04-18,100.0
IRL,Ireland,2020-04-19,100.0
IRL,Ireland,2020-04-20,100.0
IRL,Ireland,2020-04-21,100.0
IRL,Ireland,2020-04-22,100.0
IRL,Ireland,2020-04-23,100.0
IRL,Ireland,2020-04-24,100.0
IRL,Ireland,2020-04-25,100.0
IRL,Ireland,2020-04-26,100.0
IRL,Ireland,2020-04-27,100.0
IRL,Ireland,2020-04-28,100.0
IRL,Ireland,2020-04-29,100.0
IRL,Ireland,2020-04-30,100.0
IRL,Ireland,2020-05-01,100.0
IRL,Ireland,2020-05-02,100.0
IRL,Ireland,2020-05-03,100.0
IRL,Ireland,2020-05-04,100.0
IRL,Ireland,2020-05-05,100.0
IRL,Ireland,2020-05-06,100.0
IRL,Ireland,2020-05-07,100.0
IRL,Ireland,2020-05-08,100.0
IRL,Ireland,2020-05-09,100.0
IRL,Ireland,2020-05-10,100.0
IRL,Ireland,2020-05-11,100.0
IRL,Ireland,2020-05-12,100.0
IRL,Ireland,2020-05-13,100.0
IRL,Ireland,2020-05-14,100.0
IRL,Ireland,2020-05-15,100.0
IRL,Ireland,2020-05-16,100.0
IRL,Ireland,2020-05-17,100.0
IRL,Ireland,2020-05-18,100.0
IRL,Ireland,2020-05-19,100.0
IRL,Ireland,2020-05-20,100.0
IRL,Ireland,2020-05-21,100.0
IRL,Ireland,2020-05-22,100.0
IRL,Ireland,2020-05-23,100.0
IRL,Ireland,2020-05-24,100.0
IRL,Ireland,2020-05-25,100.0
IRL,Ireland,2020-05-26,100.0
IRL,Ireland,2020-05-27,100.0
IRL,Ireland,2020-05-28,100.0
IRL,Ireland,2020-05-29,100.0
IRL,Ireland,2020-05-30,100.0
IRL,Ireland,2020-05-31,100.0
IRL,Ireland,2020-06-01,100.0
IRL,Ireland,2020-06-02,100.0
IRL,Ireland,2020-06-03,100.0
IRL,Ireland,2020-06-04,100.0
IRL,Ireland,2020-06-05,100.0
IRL,Ireland,2020-06-06,100.0
IRL,Ireland,2020-06-07,100.0
IRL,Ireland,2020-06-08,100.0
IRL,Ireland,2020-06-09,100.0
IRL,Ireland,2020-06-10,100.0
IRL,Ireland,2020-06-11,100.0
IRL,Ireland,2020-06-12,100.0
IRL,Ireland,2020-06-13,100.0
IRL,Ireland,2020-06-14,100.0
IRL,Ireland,2020-06-15,100.0
IRL,Ireland,2020-06-16,100.0
IRL,Ireland,2020-06-17,100.0
IRL,Ireland,2020-06-18,100.0
IRL,Ireland,2020-06-19,100.0
IRL,Ireland,2020-06-20,100.0
IRL,Ireland,2020-06-21,100.0
IRL,Ireland,2020-06-22,100.0
IRL,Ireland,2020-06-23,100.0
IRL,Ireland,2020-06-24,100.0
IRL,Ireland,2020-06-25,100.0
IRL,Ireland,2020-06-26,100.0
IRL,Ireland,2020-06-27,100.0
IRL,Ireland,2020-06-28,100.0
IRL,Ireland,2020-06-29,100.0
IRL,Ireland,2020-06-30,100.0
IRL,Ireland,2020-07-01,100.0
IRL,Ireland,2020-07-02,100.0
IRL,Ireland,2020-07-03,100.0
IRL,Ireland,2020-07-04,100.0
IRL,Ireland,2020-07-05,100.0
IRL,Ireland,2020-07-06,100.0
IRL,Ireland,2020-07-07,100.0
IRL,Ireland,2020-07-08,100.0
IRL,Ireland,2020-07-09,100.0
IRL,Ireland,2020-07-10,100.0
IRL,Ireland,2020-07-11,100.0
IRL,Ireland,2020-07-12,100.0
IRL,Ireland,2020-07-13,100.0
